time,latitude,longitude,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m
2019-02-17T22:00,37.2888,-105.3068,10.0,30,1.7,0.0,4.0
2021-07-21T06:00,37.6298,-108.0955,52.5,94,50.9,0.0,4.5
2017-07-23T12:00,39.4446,-108.4231,57.2,73,55.4,0.0,3.4
2016-12-17T18:00,37.8374,-105.959,24.1,60,14.7,0.0,8.1
2022-09-17T20:00,39.9749,-105.4294,58.8,60,55.4,0.012,5.1
2019-12-21T02:00,39.3583,-105.6525,13.8,63,4.3,0.0,7.0
2018-06-04T19:00,37.4129,-104.9575,70.1,18,66.5,0.008,7.2
2018-01-20T15:00,39.8946,-106.7355,22.1,66,15.8,0.0,0.8
2018-01-21T14:00,37.6163,-102.0001,28.7,89,20.0,0.0,9.5
2022-05-22T18:00,38.1348,-107.9363,52.4,31,41.0,0.0,15.6
2019-01-02T16:00,38.977,-106.6069,1.1,44,-8.0,0.0,4.5
2021-05-06T07:00,38.7607,-104.5796,43.3,76,38.9,0.0,3.0
2019-08-28T19:00,37.4476,-108.7844,86.2,9,80.7,0.0,9.5
2020-04-13T21:00,40.3397,-107.8433,31.7,37,19.8,0.0,14.2
2019-12-25T14:00,40.7174,-103.3161,25.8,84,18.6,0.0,4.8
2017-05-24T00:00,38.7304,-108.0779,70.5,15,63.8,0.0,3.6
2019-10-06T20:00,40.4227,-108.8593,48.2,22,43.9,0.0,1.8
2017-06-28T19:00,38.1528,-103.149,89.5,17,88.6,0.0,6.9
2017-09-06T04:00,37.3023,-103.6679,63.6,53,58.3,0.0,10.2
2019-08-06T12:00,37.3525,-107.2486,46.0,66,39.3,0.0,7.9
2019-12-09T06:00,37.5865,-103.0892,46.8,39,35.4,0.0,15.3
2017-01-30T16:00,39.8138,-108.4604,18.7,63,7.6,0.0,11.5
2016-09-07T20:00,38.441,-109.0647,71.0,10,64.8,0.0,6.6
2022-09-09T23:00,37.5825,-103.6099,77.7,38,74.0,0.0,8.9
2021-12-12T01:00,37.7562,-106.7624,23.8,48,16.4,0.0,2.4
2021-07-25T15:00,38.1201,-106.5672,57.6,73,57.1,0.0,0.7
2018-08-30T18:00,39.8378,-104.0138,87.9,12,84.4,0.0,5.4
2019-06-05T07:00,39.0954,-102.5855,60.5,76,59.4,0.0,4.7
2020-04-05T04:00,38.9366,-102.6668,41.1,56,30.8,0.0,13.8
2020-01-05T23:00,39.1508,-109.8369,24.4,71,15.6,0.0,7.5
2016-09-05T15:00,38.0146,-104.9899,61.7,46,57.9,0.0,3.7
2020-08-19T11:00,37.311,-106.3874,48.0,59,41.7,0.0,6.6
2022-09-04T11:00,39.8127,-103.3411,62.7,73,59.1,0.0,11.5
2022-06-17T20:00,40.9339,-108.515,87.6,12,75.5,0.0,24.6
2022-07-27T14:00,38.156,-105.2543,58.3,59,55.4,0.0,3.2
2018-05-14T08:00,38.6391,-108.7562,42.6,41,35.1,0.0,5.3
2018-06-23T06:00,39.9244,-109.5301,72.0,16,63.3,0.0,9.0
2020-08-02T05:00,40.5732,-107.0241,62.9,49,60.0,0.0,2.7
2017-01-13T14:00,40.1936,-102.1725,15.4,62,6.1,0.0,6.7
2018-02-15T19:00,38.689,-105.9815,26.1,58,13.2,0.0,17.6
2018-01-29T15:00,40.3344,-102.3493,28.5,64,19.0,0.0,9.5
2020-08-30T20:00,39.3843,-105.035,80.4,18,76.9,0.008,4.2
2022-02-27T11:00,39.473,-109.5604,1.4,63,-8.0,0.0,5.7
2022-07-25T07:00,40.5431,-107.4352,56.1,98,56.8,0.0,2.6
2022-02-19T15:00,39.9992,-107.1452,7.0,80,-2.2,0.0,6.1
2017-07-20T14:00,37.442,-107.5728,59.2,59,57.2,0.0,1.6
2020-12-02T03:00,40.9258,-104.2605,26.1,63,10.0,0.0,24.5
2016-09-17T17:00,39.0484,-107.6216,53.0,28,46.8,0.0,5.5
2017-07-21T02:00,39.3781,-107.7342,64.2,70,64.2,0.008,3.3
2021-04-09T00:00,37.6696,-104.6406,66.6,12,54.5,0.0,14.4
2021-05-23T05:00,40.0651,-108.6818,55.7,52,48.7,0.0,9.9
2021-11-05T02:00,37.6314,-103.2838,55.4,41,47.7,0.0,9.4
2017-08-09T19:00,39.8469,-108.7272,77.1,31,77.9,0.004,3.0
2019-04-11T23:00,39.9312,-102.5712,33.7,48,19.4,0.0,20.4
2020-09-27T22:00,39.8404,-107.4266,45.7,26,35.2,0.0,12.4
2018-06-05T19:00,37.9986,-105.3091,77.0,9,73.8,0.0,5.6
2021-04-21T18:00,38.4333,-104.0143,41.0,45,31.4,0.0,12.2
2020-02-03T09:00,37.9283,-105.3638,31.5,58,21.6,0.0,10.5
2016-05-30T13:00,39.3709,-109.1342,49.7,53,43.1,0.0,7.0
2020-06-20T21:00,37.7123,-104.6351,82.0,14,80.4,0.0,3.0
2017-07-22T22:00,38.9691,-107.4796,72.7,33,68.7,0.0,5.4
2021-10-24T22:00,38.6909,-102.5315,66.0,25,59.1,0.0,6.2
2022-10-10T10:00,37.6251,-105.3817,30.0,82,22.4,0.0,6.8
2020-01-18T09:00,38.0814,-102.6977,30.8,58,22.2,0.0,7.1
2017-12-10T07:00,37.4553,-102.5629,37.0,26,26.9,0.0,8.7
2021-12-07T00:00,40.5027,-104.625,27.0,32,20.0,0.0,0.9
2016-05-08T07:00,38.6281,-102.4309,51.3,85,47.5,0.0,7.1
2018-10-22T00:00,40.1483,-109.3479,58.9,60,56.8,0.0,2.0
2017-04-18T02:00,40.0653,-105.1545,65.2,18,54.8,0.0,11.9
2016-07-20T05:00,38.2918,-108.9209,71.6,51,69.7,0.0,6.3
2018-02-04T13:00,40.567,-107.284,28.9,88,22.1,0.0,5.0
2016-09-21T06:00,37.2028,-103.8791,71.6,43,67.8,0.0,7.8
2021-12-03T04:00,37.307,-105.8307,39.7,39,33.0,0.0,2.4
2021-04-11T21:00,39.3561,-107.1027,49.4,26,44.3,0.0,7.0
2016-10-10T16:00,37.5067,-103.5345,68.0,32,59.8,0.0,12.1
2018-03-30T00:00,38.1615,-106.1468,35.8,29,23.2,0.0,14.8
2016-12-13T10:00,37.6821,-103.8203,27.2,82,21.0,0.0,2.8
2020-02-03T12:00,40.1856,-105.4818,16.2,97,7.9,0.012,6.2
2020-06-07T16:00,39.3015,-102.6773,85.2,25,74.2,0.0,25.6
2022-10-24T05:00,37.1526,-104.1509,46.3,35,39.0,0.0,4.8
2017-10-20T18:00,38.7379,-105.7945,52.5,34,41.6,0.0,16.1
2020-09-02T17:00,37.7757,-107.2036,62.2,30,60.0,0.0,1.1
2019-07-10T02:00,37.0306,-104.2364,71.1,25,65.6,0.0,4.4
2020-03-15T07:00,37.3518,-108.7618,37.7,72,29.7,0.0,9.0
2022-11-02T04:00,39.1983,-106.7558,27.5,62,18.0,0.0,8.9
2022-05-02T00:00,40.0347,-103.6354,66.4,24,55.6,0.0,15.6
2017-08-08T14:00,39.2995,-107.1744,48.2,93,45.9,0.0,2.9
2016-06-06T13:00,37.1191,-105.5022,54.3,67,51.8,0.0,2.1
2017-12-11T11:00,38.1908,-105.8858,21.3,31,13.5,0.0,2.2
2020-09-13T18:00,37.9476,-108.8955,69.5,24,63.7,0.0,9.9
2019-05-02T00:00,37.77,-102.8347,56.9,61,47.0,0.0,19.7
2017-09-09T20:00,38.0995,-102.9948,91.3,22,90.0,0.0,7.9
2022-11-29T05:00,39.1583,-102.3063,34.3,72,24.7,0.0,11.8
2021-11-12T05:00,38.1028,-103.6196,43.0,44,35.9,0.0,4.9
2021-07-24T11:00,40.9734,-108.4022,65.2,26,57.5,0.0,8.6
2020-01-29T15:00,39.0762,-106.1635,2.8,76,-5.3,0.0,3.0
2017-09-12T22:00,39.5339,-107.5953,80.0,28,72.7,0.0,13.5
2022-09-11T01:00,38.8124,-104.4407,50.4,69,44.7,0.0,8.1
2019-06-07T20:00,37.8099,-109.2709,77.7,18,69.1,0.0,18.7
2020-12-15T02:00,39.5502,-106.9253,17.4,83,10.8,0.004,1.8
2016-12-05T18:00,37.1202,-107.2854,30.7,54,24.1,0.0,2.1
2016-06-03T18:00,37.6902,-107.5954,48.9,32,44.3,0.0,8.3
2017-07-24T05:00,37.6467,-105.4323,50.7,67,47.5,0.0,1.8
2016-10-13T11:00,38.512,-105.0566,37.5,80,32.0,0.0,4.0
2017-02-22T20:00,37.2674,-105.4499,49.6,37,38.4,0.0,18.0
2020-01-18T10:00,40.9992,-105.7758,11.2,67,0.5,0.0,9.8
2018-03-19T13:00,38.2827,-104.0336,34.4,62,24.1,0.0,12.3
2018-02-17T04:00,39.9098,-105.5703,21.6,44,8.3,0.0,16.0
2021-04-01T01:00,38.4735,-106.3831,17.7,42,8.9,0.0,4.8
2016-08-05T21:00,40.8729,-104.6563,73.2,39,68.0,0.0,10.4
2016-07-13T07:00,40.6544,-109.9851,49.3,40,43.1,0.0,3.6
2021-09-02T04:00,38.8591,-109.0451,57.5,87,57.6,0.0,2.5
2021-11-10T04:00,40.3738,-105.7932,21.7,91,13.0,0.004,7.7
2019-11-08T16:00,38.7391,-109.3132,45.9,31,40.2,0.0,0.3
2016-06-15T20:00,40.4233,-105.207,82.2,25,80.5,0.0,10.1
2021-03-21T03:00,40.5567,-104.5389,37.6,61,30.1,0.0,6.6
2020-01-08T20:00,37.3334,-107.6964,33.2,41,25.7,0.0,3.5
2020-12-18T00:00,38.5644,-107.2623,17.4,72,10.0,0.0,2.8
2019-12-18T08:00,37.8155,-108.5274,8.7,70,0.2,0.0,4.3
2022-05-11T22:00,40.8837,-106.2343,63.2,20,54.2,0.0,14.9
2018-06-13T02:00,37.7494,-107.2999,61.3,31,56.6,0.0,1.6
2021-01-22T05:00,38.2705,-102.0623,32.5,46,21.7,0.0,11.8
2017-02-16T08:00,39.7609,-105.2655,36.9,29,22.4,0.0,19.6
2017-04-28T20:00,39.963,-102.7287,46.8,64,37.6,0.012,16.5
2018-02-04T22:00,39.5043,-109.4962,45.2,53,36.8,0.0,9.8
2020-01-09T08:00,40.6283,-107.5789,14.1,83,6.1,0.0,4.3
2021-12-20T12:00,39.7703,-109.8034,17.6,68,9.8,0.0,3.9
2019-03-01T14:00,40.1459,-107.4966,22.1,87,12.3,0.0,10.2
2019-12-18T23:00,38.758,-102.6489,35.8,25,25.9,0.0,7.7
2019-09-23T01:00,39.2749,-104.6598,61.1,30,53.4,0.0,8.2
2020-06-03T15:00,39.3136,-105.6089,51.3,39,45.0,0.0,4.2
2018-07-31T15:00,40.7765,-103.907,64.1,57,61.8,0.0,4.6
2022-08-15T20:00,40.5739,-107.338,75.6,44,78.7,0.0,1.3
2016-05-08T00:00,38.5901,-109.1196,46.3,40,37.9,0.028,8.1
2016-06-30T16:00,37.3318,-105.654,71.6,35,68.0,0.0,6.5
2017-09-11T11:00,39.116,-109.7183,59.1,49,54.8,0.0,4.4
2022-06-16T17:00,40.1959,-103.1002,84.3,23,81.6,0.0,8.5
2018-08-04T18:00,38.4691,-105.2572,87.2,20,87.4,0.0,1.8
2017-07-21T00:00,38.767,-104.1146,84.0,44,83.3,0.0,9.4
2021-07-18T09:00,40.9277,-105.0057,64.0,56,62.6,0.0,2.1
2017-02-01T02:00,38.2695,-103.4118,52.6,24,42.1,0.0,11.4
2019-01-10T13:00,40.2641,-109.8962,18.1,94,11.6,0.0,2.1
2017-04-11T00:00,39.8638,-107.5758,34.0,36,25.2,0.0,6.1
2018-04-14T07:00,38.7796,-103.0578,26.8,68,10.8,0.0,24.6
2019-01-11T20:00,37.0703,-108.6675,28.8,94,16.3,0.0,18.8
2021-01-24T17:00,39.7664,-106.8755,8.7,75,1.7,0.0,1.0
2021-04-01T08:00,37.5765,-108.0512,16.6,56,9.4,0.0,1.7
2019-01-08T17:00,39.7964,-108.82,24.7,78,17.9,0.0,3.2
2019-11-20T00:00,38.8726,-106.7371,36.5,48,29.5,0.0,3.8
2017-04-07T05:00,38.1551,-109.0555,47.5,42,40.1,0.0,6.6
2019-09-11T01:00,37.6481,-105.4538,54.3,40,47.3,0.0,6.8
2020-03-24T05:00,37.2098,-103.288,50.5,29,38.1,0.0,16.7
2020-12-10T22:00,37.9406,-106.0097,32.1,47,25.4,0.008,2.0
2022-01-17T12:00,38.0514,-104.7893,32.6,40,24.8,0.0,4.2
2016-12-13T18:00,40.8179,-105.4838,21.7,57,12.2,0.0,7.8
2017-06-30T07:00,39.4886,-107.0021,45.7,53,39.6,0.0,4.5
2016-04-02T01:00,38.9482,-102.6053,46.0,24,34.3,0.0,13.4
2018-06-25T03:00,38.2762,-102.0439,60.8,90,58.5,0.0,11.3
2019-12-20T11:00,40.799,-105.5927,17.2,67,4.3,0.0,15.7
2019-09-11T05:00,38.4992,-103.4358,77.1,45,70.5,0.0,18.7
2021-09-01T06:00,40.4542,-106.1304,54.4,41,47.8,0.0,6.2
2016-05-28T03:00,38.4052,-104.6148,54.6,66,52.2,0.0,1.9
2019-01-19T18:00,38.2884,-107.7658,34.9,32,27.7,0.0,2.2
2019-04-08T01:00,39.6029,-104.8805,60.4,28,50.3,0.0,13.2
2022-06-09T00:00,40.78,-105.6828,56.0,32,48.2,0.0,7.5
2022-02-26T17:00,40.4848,-103.4007,31.2,36,23.1,0.0,4.3
2019-11-05T17:00,40.1088,-102.3027,50.0,53,44.8,0.0,4.1
2016-09-11T01:00,38.9957,-109.1652,81.5,9,73.2,0.0,6.5
2016-07-26T10:00,37.2291,-107.117,61.7,71,60.7,0.0,4.0
2022-06-28T22:00,39.0306,-104.8439,78.8,22,73.0,0.0,10.0
2021-07-11T03:00,40.2212,-108.9961,88.7,7,78.4,0.0,11.1
2016-07-27T22:00,40.1223,-102.1934,87.3,41,87.6,0.0,10.3
2017-01-15T20:00,38.1909,-104.0,31.4,89,24.9,0.016,5.1
2019-08-18T13:00,39.6394,-105.6138,48.7,46,42.5,0.0,4.6
2019-03-29T07:00,38.1875,-103.8635,46.4,81,40.6,0.004,8.6
2016-06-03T09:00,39.5174,-105.5714,35.8,77,29.2,0.0,5.6
2021-07-18T09:00,37.3556,-106.8665,45.4,87,41.0,0.0,5.6
2017-03-28T09:00,40.9939,-104.866,36.9,94,30.6,0.0,6.9
2016-07-26T07:00,40.001,-108.2191,70.2,25,65.1,0.0,3.1
2019-08-29T16:00,40.6236,-102.9675,76.9,26,69.4,0.0,12.1
2016-04-08T06:00,37.5105,-109.449,55.7,22,47.6,0.0,6.0
2018-06-13T18:00,39.0566,-107.5665,76.0,9,71.0,0.0,7.1
2020-05-16T01:00,40.8937,-107.2061,38.9,79,34.2,0.0,2.6
2017-05-13T23:00,39.7228,-103.4189,78.9,20,69.8,0.0,14.6
2020-10-14T20:00,40.0657,-109.3821,75.9,19,61.9,0.0,25.8
2019-02-11T13:00,38.7893,-102.4653,18.1,96,11.0,0.0,3.6
2019-12-23T16:00,37.4583,-105.5157,20.9,36,13.2,0.0,2.0
2022-09-11T02:00,37.4042,-105.4067,46.0,80,35.6,0.0,19.1
2016-06-29T17:00,39.9769,-108.6744,77.1,21,69.5,0.0,9.4
2016-06-29T12:00,39.0546,-102.3445,63.9,91,63.2,0.008,10.8
2019-03-15T00:00,39.7324,-108.7977,19.8,80,11.6,0.0,5.7
2019-10-26T12:00,38.9168,-105.4354,24.0,66,14.9,0.0,7.9
2020-11-19T05:00,39.507,-105.4784,37.2,54,29.1,0.0,7.2
2021-06-01T22:00,40.1786,-108.3156,81.0,11,72.8,0.0,11.2
2018-07-02T07:00,38.9437,-105.516,53.9,49,48.9,0.0,4.3
2020-03-21T13:00,40.114,-107.588,13.1,82,5.8,0.0,2.5
2017-12-22T21:00,38.3148,-104.5947,41.1,25,33.1,0.0,4.0
2021-11-20T18:00,40.6601,-105.6885,26.7,83,18.2,0.02,8.1
2017-02-03T18:00,39.9563,-107.23,25.4,50,15.5,0.0,8.8
2016-06-14T08:00,38.6339,-102.8072,62.2,89,64.1,0.0,2.5
2018-03-22T00:00,39.0754,-107.871,30.3,66,23.0,0.0,4.8
2019-10-21T03:00,38.8605,-104.4764,37.0,29,28.5,0.0,5.2
2017-11-28T11:00,40.9761,-102.1188,40.4,41,29.4,0.0,13.0
2021-11-08T17:00,40.4204,-103.0209,44.6,64,37.1,0.0,9.1
2019-09-19T17:00,40.9783,-102.6032,73.6,60,74.0,0.0,7.6
2022-09-25T07:00,40.9906,-106.34,39.2,49,31.9,0.0,5.0
2019-02-16T03:00,37.7409,-109.1788,33.2,79,22.3,0.0,15.2
2017-07-22T08:00,39.9204,-105.6413,44.6,95,40.8,0.0,5.0
2016-05-23T01:00,39.853,-104.3148,74.6,26,65.4,0.0,15.2
2021-06-09T07:00,38.7934,-105.8345,49.7,31,42.0,0.0,5.8
2017-06-20T23:00,40.1597,-105.9719,74.2,26,68.3,0.0,8.0
2018-07-20T07:00,39.4394,-108.1825,63.9,26,57.9,0.0,3.8
2018-02-05T19:00,38.1325,-104.9756,51.2,27,40.8,0.0,13.1
2020-10-07T18:00,37.6132,-102.5133,82.4,13,77.5,0.0,5.4
2022-12-14T15:00,40.5999,-104.5684,27.1,57,14.0,0.0,17.0
2016-06-07T10:00,40.843,-109.8446,48.6,57,44.2,0.0,2.0
2020-10-29T06:00,39.5212,-109.184,31.4,52,23.3,0.0,5.6
2022-12-27T19:00,40.065,-107.5721,36.8,53,27.6,0.0,9.7
2020-02-21T12:00,38.1922,-109.1533,24.1,45,13.9,0.0,8.8
2019-01-25T11:00,40.2394,-102.1142,23.1,61,12.0,0.0,12.2
2019-11-07T15:00,38.0289,-103.6386,31.5,72,24.7,0.0,4.3
2020-09-02T09:00,38.9428,-103.9563,57.3,75,54.3,0.0,6.8
2019-10-13T15:00,37.6192,-106.2153,37.9,27,30.7,0.0,2.1
2018-05-16T11:00,39.5224,-102.259,53.9,90,51.7,0.0,5.9
2018-11-25T01:00,37.9905,-103.3022,43.9,55,29.0,0.0,25.1
2022-03-15T09:00,38.8144,-107.5357,17.5,63,10.3,0.0,1.8
2021-01-30T13:00,37.9442,-105.805,11.4,83,1.5,0.0,8.5
2022-02-08T07:00,38.2353,-103.0074,30.9,59,21.9,0.0,8.4
2022-06-24T11:00,37.7636,-107.1036,43.7,79,39.9,0.0,2.2
2022-09-18T13:00,39.7205,-104.7942,50.4,81,47.2,0.0,4.5
2022-01-11T14:00,37.3987,-106.3656,4.2,85,-4.7,0.0,5.1
2018-03-13T11:00,38.3354,-103.0383,31.4,50,22.1,0.0,8.2
2017-01-10T20:00,39.5613,-102.6121,54.4,19,42.8,0.0,13.4
2022-02-14T13:00,38.7545,-108.7651,24.0,56,16.3,0.0,3.7
2018-09-15T17:00,37.3003,-102.5159,81.1,42,77.3,0.0,16.1
2017-08-24T16:00,37.8053,-108.5775,64.2,51,62.8,0.0,0.8
2017-12-08T05:00,38.2018,-105.8112,12.7,68,4.2,0.0,4.8
2017-10-21T22:00,37.6663,-107.8847,33.1,27,23.4,0.0,7.4
2022-05-20T11:00,38.7455,-106.8632,48.0,44,41.1,0.0,5.5
2017-11-23T04:00,39.5052,-106.5045,28.1,91,21.2,0.0,5.3
2021-12-06T17:00,37.2137,-104.2641,26.2,35,17.0,0.0,6.2
2022-10-05T14:00,39.2652,-104.2006,48.8,85,45.2,0.0,5.1
2019-06-04T13:00,40.0556,-106.0599,33.2,82,27.7,0.0,2.8
2022-05-22T07:00,39.0392,-108.5473,50.0,18,42.8,0.0,2.5
2018-02-05T07:00,37.4516,-103.23,28.9,72,21.0,0.0,6.4
2022-03-09T03:00,37.8584,-103.9209,34.7,32,24.9,0.0,8.3
2018-07-12T00:00,38.1143,-102.5953,93.0,22,86.3,0.0,15.1
2019-02-18T05:00,38.7721,-109.2926,25.0,69,16.6,0.004,6.5
2018-07-14T05:00,39.5308,-107.7398,78.2,26,75.1,0.0,2.1
2021-10-21T14:00,38.2389,-109.7696,40.1,64,35.0,0.0,2.1
2017-09-02T21:00,38.2503,-109.4229,88.7,15,87.9,0.0,1.8
2021-11-13T19:00,39.1037,-107.0046,32.3,66,23.9,0.0,7.9
2019-12-30T11:00,37.5788,-103.9842,16.8,43,5.5,0.0,10.7
2016-03-26T04:00,38.7997,-108.2466,34.2,70,28.3,0.0,2.7
2019-12-28T16:00,39.4589,-106.3054,10.4,83,2.9,0.008,2.7
2018-04-23T15:00,39.3457,-102.3728,50.8,56,42.5,0.0,12.0
2016-07-05T21:00,39.3601,-105.1022,78.0,30,78.0,0.0,5.6
2021-09-18T15:00,39.8029,-109.4609,66.0,16,58.8,0.0,4.3
2016-06-30T18:00,39.5539,-102.6757,75.2,68,77.8,0.0,5.4
2016-03-27T08:00,40.7218,-104.7365,12.7,87,4.3,0.0,5.2
2016-05-20T19:00,39.0382,-102.0942,68.4,53,66.4,0.0,14.3
2021-05-02T04:00,39.0728,-103.3078,68.3,20,57.8,0.0,13.8
2016-11-15T00:00,39.6524,-106.7589,46.7,44,39.9,0.0,5.1
2022-06-25T11:00,37.437,-102.4671,71.3,42,65.5,0.0,11.7
2019-09-09T21:00,39.3503,-107.6021,72.0,25,67.8,0.0,8.2
2019-03-15T17:00,37.1804,-109.4336,35.5,64,27.6,0.0,7.8
2021-11-28T09:00,40.5534,-107.4234,23.0,79,15.8,0.0,4.1
2016-08-10T22:00,37.7532,-102.2751,96.7,20,91.0,0.0,14.9
2018-02-12T15:00,39.5536,-106.3596,4.1,76,-4.0,0.008,3.1
2018-06-18T14:00,39.4702,-108.8039,63.5,39,56.7,0.0,9.3
2022-06-22T18:00,38.2684,-106.2914,59.8,46,53.7,0.0,8.2
2020-07-24T23:00,37.1337,-108.1492,74.2,41,72.5,0.0,3.4
2018-12-28T15:00,40.492,-105.8796,-5.3,79,-14.8,0.0,6.0
2020-07-23T01:00,40.561,-102.0746,86.7,39,82.1,0.0,17.9
2020-01-11T04:00,37.9944,-109.6264,11.7,66,3.0,0.0,4.9
2021-03-08T21:00,40.8228,-108.9742,59.1,30,50.6,0.0,12.7
2020-08-21T00:00,38.6436,-109.6313,100.2,8,91.4,0.0,10.7
2021-01-12T10:00,38.1465,-105.5273,-0.6,67,-11.2,0.0,8.3
2022-12-20T00:00,37.5503,-104.1738,36.9,20,27.0,0.0,7.6
2018-10-26T16:00,39.8303,-107.0511,37.7,71,32.2,0.0,3.0
2017-11-06T22:00,39.6906,-108.4499,41.7,46,30.5,0.004,14.6
2018-12-01T16:00,38.6857,-104.3342,39.2,37,29.4,0.0,9.4
2021-11-16T08:00,38.6053,-104.0048,55.3,23,43.4,0.0,15.2
2016-11-06T08:00,38.9817,-109.8774,45.2,84,41.4,0.0,3.6
2017-07-03T14:00,39.3497,-108.779,75.3,20,67.2,0.0,9.6
2022-02-06T00:00,38.0349,-103.7859,42.5,26,32.1,0.0,9.9
2018-03-13T18:00,39.5667,-103.5842,46.7,34,37.8,0.0,11.8
2022-11-28T15:00,37.2433,-105.1685,14.4,46,4.0,0.0,8.5
2021-01-23T00:00,39.4986,-104.5021,39.9,45,32.0,0.0,6.2
2021-08-16T04:00,37.9166,-105.719,67.3,38,64.2,0.0,2.2
2022-10-02T06:00,40.584,-104.5814,55.5,90,55.7,0.0,1.4
2022-11-09T23:00,39.2476,-102.8736,69.1,25,53.3,0.0,28.3
2020-07-26T03:00,40.8621,-106.6502,46.9,72,42.9,0.0,3.0
2020-02-05T15:00,37.5314,-109.2514,13.5,41,3.7,0.0,6.9
2018-12-14T07:00,38.7569,-106.0394,7.1,60,-1.3,0.0,3.6
2016-09-19T06:00,40.6314,-102.9745,64.7,35,58.8,0.0,6.7
2016-08-22T08:00,37.426,-104.0267,61.0,77,56.4,0.0,13.8
2021-01-13T14:00,39.1069,-102.2657,37.5,35,28.3,0.0,7.6
2017-04-07T11:00,38.1057,-109.6962,52.3,35,42.8,0.0,11.3
2017-12-22T06:00,39.8572,-108.8576,2.1,78,-7.4,0.0,6.3
2019-12-31T00:00,37.8966,-109.3211,11.2,74,2.2,0.0,5.8
2019-05-21T03:00,40.9115,-109.5363,44.8,57,38.5,0.0,5.4
2021-10-10T21:00,37.7579,-109.5091,50.6,44,43.9,0.0,9.4
2021-08-24T15:00,38.741,-106.6212,49.8,48,43.5,0.0,5.4
2018-06-22T03:00,40.745,-108.7966,80.6,10,72.4,0.0,6.8
2019-12-04T23:00,39.6288,-106.6551,37.9,50,31.5,0.0,2.8
2016-03-04T05:00,39.1059,-105.3137,28.3,72,21.4,0.0,3.8
2017-05-19T18:00,39.4362,-109.4217,40.1,46,32.7,0.0,12.2
2018-11-22T19:00,39.6783,-106.4045,34.3,42,27.4,0.0,2.5
2017-02-13T12:00,39.2933,-107.2049,35.9,84,31.0,0.0,2.5
2021-04-29T22:00,39.5442,-105.4569,41.1,47,37.7,0.0,3.5
2022-06-11T03:00,40.7267,-103.9743,78.1,29,73.5,0.0,7.0
2017-05-03T16:00,37.1261,-102.5231,51.3,77,45.3,0.004,10.6
2020-06-24T00:00,39.0892,-104.9888,65.2,32,59.6,0.0,5.2
2022-01-08T03:00,37.4586,-104.595,40.8,42,31.2,0.0,9.9
2017-01-22T06:00,37.4575,-106.6468,12.9,90,5.2,0.004,3.9
2020-08-27T19:00,40.6141,-109.9854,76.1,19,68.9,0.0,11.6
2019-03-31T03:00,38.2054,-108.8547,34.1,53,27.1,0.0,3.6
2016-10-17T01:00,38.2747,-109.195,65.7,21,54.8,0.0,14.6
2022-05-31T13:00,38.2242,-105.728,18.4,59,10.8,0.0,2.9
2021-02-08T15:00,40.14,-104.2356,13.7,73,5.3,0.0,4.8
2016-10-21T11:00,39.575,-108.9766,30.7,28,23.0,0.0,2.7
2016-10-19T23:00,38.8824,-102.5954,59.6,33,51.2,0.0,10.4
2016-07-05T07:00,37.2187,-107.3629,53.6,75,50.5,0.0,4.8
2019-03-21T03:00,40.8484,-102.5618,40.2,55,32.9,0.0,6.1
2020-03-21T21:00,38.0335,-107.4937,25.6,53,16.3,0.004,7.6
2017-01-05T09:00,38.1471,-105.749,24.1,81,14.3,0.0,10.4
2022-04-07T22:00,38.6195,-105.8978,31.4,27,22.5,0.0,10.9
2017-07-12T10:00,37.0722,-107.4172,61.5,68,60.8,0.0,2.3
2020-06-02T15:00,39.3652,-106.6242,56.4,27,50.9,0.0,1.4
2016-08-24T10:00,37.9804,-106.7086,37.6,100,33.1,0.016,3.9
2020-06-04T22:00,40.8331,-107.3047,68.1,25,60.4,0.0,8.7
2020-03-05T06:00,38.1295,-104.4674,44.3,24,33.8,0.0,10.4
2017-03-12T12:00,39.2238,-105.0267,33.0,64,24.2,0.0,8.8
2017-03-30T12:00,37.5387,-105.1368,26.4,71,14.1,0.0,16.1
2021-01-24T18:00,40.9861,-107.3675,25.0,65,18.2,0.0,2.6
2018-07-26T09:00,38.5736,-108.5026,58.6,49,55.1,0.0,2.4
2016-04-08T04:00,39.9915,-102.5229,50.5,31,44.0,0.0,3.0
2022-04-18T02:00,40.8586,-106.264,31.0,77,24.7,0.008,3.3
2017-07-20T23:00,40.6924,-105.1111,84.1,37,81.9,0.0,8.9
2019-02-13T11:00,38.0416,-102.8999,31.9,38,21.1,0.0,10.7
2016-10-16T23:00,40.8197,-109.7586,41.9,93,39.0,0.02,1.2
2021-02-20T23:00,39.4264,-104.1052,43.6,31,32.6,0.0,12.5
2022-04-08T14:00,40.3886,-106.1109,19.1,59,11.7,0.0,2.7
2021-12-26T14:00,39.3684,-108.7916,32.4,80,24.0,0.024,9.2
2016-05-27T07:00,38.4955,-105.5039,37.5,92,32.3,0.0,4.6
2019-03-14T04:00,37.2316,-109.1972,33.6,72,23.6,0.0,12.5
2018-02-21T03:00,38.445,-104.0261,15.7,43,5.6,0.0,7.9
2017-09-07T22:00,38.4402,-105.8639,75.6,24,67.4,0.004,11.9
2022-09-13T16:00,38.0039,-106.9457,52.7,37,47.0,0.0,2.8
